2025-10-05 21:03:50,245 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474433, dpi=300, limit=0
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 50, in extract_title_text
    text = pytesseract.image_to_string(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        title_img,
        ^^^^^^^^^^
        config="--psm 7 -c tessedit_char_whitelist=ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789'-.",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ).strip()
    ^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 486, in image_to_string
    return {
           ~
    ...<2 lines>...
        Output.STRING: lambda: run_and_get_output(*args),
        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    }[output_type]()
    ~~~~~~~~~~~~~~^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 489, in <lambda>
    Output.STRING: lambda: run_and_get_output(*args),
                           ~~~~~~~~~~~~~~~~~~^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 352, in run_and_get_output
    run_tesseract(**kwargs)
    ~~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 267, in run_tesseract
    cmd_args += shlex.split(config, posix=not_windows)
                ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 313, in split
    return list(lex)
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 300, in __next__
    token = self.get_token()
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 109, in get_token
    raw = self.read_token()
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 191, in read_token
    raise ValueError("No closing quotation")
ValueError: No closing quotation
2025-10-06 20:38:24,228 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_008.png
2025-10-06 20:38:26,322 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_eoman6r4/FirstScan/FirstScan_page_008.png (index=4)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 668, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 567, in process_page
    title_text = extract_title_text(crops)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 50, in extract_title_text
    text = pytesseract.image_to_string(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        title_img,
        ^^^^^^^^^^
        config="--psm 7 -c tessedit_char_whitelist=ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789'-.",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ).strip()
    ^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 486, in image_to_string
    return {
           ~
    ...<2 lines>...
        Output.STRING: lambda: run_and_get_output(*args),
        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    }[output_type]()
    ~~~~~~~~~~~~~~^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 489, in <lambda>
    Output.STRING: lambda: run_and_get_output(*args),
                           ~~~~~~~~~~~~~~~~~~^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 352, in run_and_get_output
    run_tesseract(**kwargs)
    ~~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 267, in run_tesseract
    cmd_args += shlex.split(config, posix=not_windows)
                ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 313, in split
    return list(lex)
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 300, in __next__
    token = self.get_token()
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 109, in get_token
    raw = self.read_token()
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 191, in read_token
    raise ValueError("No closing quotation")
ValueError: No closing quotation
2025-10-06 20:44:11,103 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474435, dpi=300, limit=10
2025-10-06 20:44:16,251 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_vuyd8aml/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-06 20:44:16,265 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-06 20:44:16,265 | INFO | pokedata.pipeline | Processing 10 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_vuyd8aml/FirstScan.pdf (dpi=300, limit=10)
2025-10-06 20:44:31,580 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_002.png
2025-10-06 20:44:31,591 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_vuyd8aml/FirstScan/FirstScan_page_002.png (index=1)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 668, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 567, in process_page
    title_text = extract_title_text(crops)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 50, in extract_title_text
    text = pytesseract.image_to_string(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        title_img,
        ^^^^^^^^^^
        config="--psm 7 -c tessedit_char_whitelist=ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789\'-.",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ).strip()
    ^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 486, in image_to_string
    return {
           ~
    ...<2 lines>...
        Output.STRING: lambda: run_and_get_output(*args),
        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    }[output_type]()
    ~~~~~~~~~~~~~~^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 489, in <lambda>
    Output.STRING: lambda: run_and_get_output(*args),
                           ~~~~~~~~~~~~~~~~~~^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 352, in run_and_get_output
    run_tesseract(**kwargs)
    ~~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 267, in run_tesseract
    cmd_args += shlex.split(config, posix=not_windows)
                ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 313, in split
    return list(lex)
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 300, in __next__
    token = self.get_token()
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 109, in get_token
    raw = self.read_token()
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 191, in read_token
    raise ValueError("No closing quotation")
ValueError: No closing quotation
2025-10-06 20:44:45,220 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_004.png
2025-10-06 20:44:46,941 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_vuyd8aml/FirstScan/FirstScan_page_004.png (index=2)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 668, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 567, in process_page
    title_text = extract_title_text(crops)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 50, in extract_title_text
    text = pytesseract.image_to_string(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        title_img,
        ^^^^^^^^^^
        config="--psm 7 -c tessedit_char_whitelist=ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789\'-.",
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ).strip()
    ^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 486, in image_to_string
    return {
           ~
    ...<2 lines>...
        Output.STRING: lambda: run_and_get_output(*args),
        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    }[output_type]()
    ~~~~~~~~~~~~~~^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 489, in <lambda>
    Output.STRING: lambda: run_and_get_output(*args),
                           ~~~~~~~~~~~~~~~~~~^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 352, in run_and_get_output
    run_tesseract(**kwargs)
    ~~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/.venv/lib/python3.13/site-packages/pytesseract/pytesseract.py", line 267, in run_tesseract
    cmd_args += shlex.split(config, posix=not_windows)
                ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 313, in split
    return list(lex)
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 300, in __next__
    token = self.get_token()
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 109, in get_token
    raw = self.read_token()
  File "/opt/homebrew/Cellar/python@3.13/3.13.4/Frameworks/Python.framework/Versions/3.13/lib/python3.13/shlex.py", line 191, in read_token
    raise ValueError("No closing quotation")
ValueError: No closing quotation
2025-10-06 21:32:20,529 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474435, dpi=300, limit=10
2025-10-06 21:32:24,932 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_j_ar3r3x/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-06 21:32:24,941 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-06 21:32:24,941 | INFO | pokedata.pipeline | Processing 10 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_j_ar3r3x/FirstScan.pdf (dpi=300, limit=10)
2025-10-06 21:32:40,036 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_002.png
2025-10-06 21:32:53,918 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_004.png
2025-10-06 21:33:09,023 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_006.png
2025-10-06 21:33:25,091 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_008.png
2025-10-06 21:33:47,937 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_010.png
2025-10-06 21:34:00,551 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_012.png
2025-10-06 21:34:13,088 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_014.png
2025-10-06 21:34:25,862 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_016.png
2025-10-06 21:34:35,056 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_018.png
2025-10-06 21:34:47,067 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_020.png
2025-10-06 21:34:49,961 | INFO | pokedata.pipeline | Wrote CSV /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_j_ar3r3x/FirstScan_cards.csv with 10 row(s)
2025-10-06 21:34:50,008 | INFO | pokedata.review | Stored run 20251007-013449_firstscan-pdf with 10 pages
2025-10-06 21:34:50,031 | INFO | pokedata.web | Web processing complete: FirstScan.pdf -> FirstScan_cards.csv (10 rows)
2025-10-06 21:56:10,247 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474434, dpi=300, limit=5
2025-10-06 21:56:14,833 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_5f6uuq_9/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-06 21:56:14,840 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-06 21:56:14,841 | INFO | pokedata.pipeline | Processing 5 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_5f6uuq_9/FirstScan.pdf (dpi=300, limit=5)
2025-10-06 21:56:28,373 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_002.png
2025-10-06 21:56:39,064 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_004.png
2025-10-06 21:56:54,900 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_006.png
2025-10-06 21:57:08,014 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_008.png
2025-10-06 21:57:22,230 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_010.png
2025-10-06 21:57:22,598 | INFO | pokedata.pipeline | Wrote CSV /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_5f6uuq_9/FirstScan_cards.csv with 5 row(s)
2025-10-06 21:57:22,619 | INFO | pokedata.review | Stored run 20251007-015722_firstscan-pdf with 5 pages
2025-10-06 21:57:22,641 | INFO | pokedata.web | Web processing complete: FirstScan.pdf -> FirstScan_cards.csv (5 rows)
2025-10-06 22:06:30,061 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474433, dpi=300, limit=0
2025-10-06 22:06:34,494 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-06 22:06:34,501 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-06 22:06:34,501 | INFO | pokedata.pipeline | Processing 37 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan.pdf (dpi=300, limit=0)
2025-10-06 22:06:34,896 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan/FirstScan_page_002.png (index=1)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:06:35,089 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan/FirstScan_page_004.png (index=2)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:06:35,295 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan/FirstScan_page_006.png (index=3)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:06:35,534 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan/FirstScan_page_008.png (index=4)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:06:35,758 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan/FirstScan_page_010.png (index=5)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:06:35,950 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan/FirstScan_page_012.png (index=6)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:06:36,150 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan/FirstScan_page_014.png (index=7)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:06:36,348 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan/FirstScan_page_016.png (index=8)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:06:36,583 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan/FirstScan_page_018.png (index=9)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:06:36,831 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan/FirstScan_page_020.png (index=10)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:06:37,051 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_8zcr_1wv/FirstScan/FirstScan_page_022.png (index=11)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:06:58,369 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474435, dpi=300, limit=10
2025-10-06 22:07:02,817 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_cobvsnbo/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-06 22:07:02,824 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-06 22:07:02,824 | INFO | pokedata.pipeline | Processing 10 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_cobvsnbo/FirstScan.pdf (dpi=300, limit=10)
2025-10-06 22:07:03,056 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_cobvsnbo/FirstScan/FirstScan_page_002.png (index=1)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
